0.000000000000000000e+00,2.274151764944460030e+00,1.715502623139935734e+00
1.646197816181275142e+00,0.000000000000000000e+00,1.394153954913158300e+00
1.191999999999999948e+00,1.106205790077054552e+00,0.000000000000000000e+00
