0.000000000000000000e+00,9.436716854923644648e-01,1.298000000000000043e+00
3.830000000000002292e-01,0.000000000000000000e+00,5.382473873601245629e-01
7.095000000000000195e-01,8.299887047424201469e-01,0.000000000000000000e+00
